epoch level train.loss train.accuracy val.loss val.accuracy
8 3 1.0321305897086859 47.981039325842694 NA NA
8 0 NA NA 0.0 100.0
8 1 NA NA 0.19228509441018105 84.54833597464342
8 2 NA NA 0.12057126499712467 64.18383518225039
8 3 NA NA 0.11122179590165615 48.335974643423135
9 0 0.0 99.77176966292134 NA NA
9 1 1.67147137504071 84.52422752808988 NA NA
9 2 1.046853156760335 66.8627106741573 NA NA
9 3 0.9466293160803616 49.9122191011236 NA NA
9 0 NA NA 0.0 100.0
9 1 NA NA 0.18015230633318424 85.02377179080824
9 2 NA NA 0.11138710007071495 65.45166402535658
9 3 NA NA 0.10502299014478922 50.0
10 0 0.0 99.77176966292134 NA NA
10 1 1.5602298025041819 85.51615168539325 NA NA
10 2 0.9849022310227156 68.17942415730337 NA NA
10 3 0.8957934929057956 51.61516853932584 NA NA
10 0 NA NA 0.0 100.0
10 1 NA NA 0.17150472197681665 85.49920760697306
10 2 NA NA 0.10633075702935457 66.1648177496038
10 3 NA NA 0.0999391507357359 51.664025356576865
11 0 0.0 99.77176966292134 NA NA
11 1 1.4643998695537448 86.36762640449439 NA NA
11 2 0.924849467817694 69.57514044943821 NA NA
11 3 0.8295893534086645 53.379564606741575 NA NA
11 0 NA NA 0.0 100.0
11 1 NA NA 0.16455985698848963 85.81616481774961
11 2 NA NA 0.10072168800979853 67.27416798732172
11 3 NA NA 0.09255408821627498 54.437400950871634
12 0 0.0 99.77176966292134 NA NA
12 1 1.3721225084736943 86.99964887640449 NA NA
12 2 0.8747900621965528 70.75140449438203 NA NA
12 3 0.7826636233367026 55.18785112359551 NA NA
12 0 NA NA 0.0 100.0
12 1 NA NA 0.15721880085766315 86.4500792393027
12 2 NA NA 0.09730821661651134 68.30427892234549
12 3 NA NA 0.08735832944512367 55.705229793977814
13 0 0.0 99.77176966292134 NA NA
13 1 1.3194001419469714 87.52633426966293 NA NA
13 2 0.8456617332994938 71.60287921348315 NA NA
13 3 0.7436655801720917 56.2061095505618 NA NA
13 0 NA NA 0.0 100.0
13 1 NA NA 0.1499248668551445 87.3217115689382
13 2 NA NA 0.09327346505597234 69.25515055467513
13 3 NA NA 0.08263873355463147 56.65610142630745
14 0 0.0 99.77176966292134 NA NA
14 1 1.2552042994648218 88.24613764044943 NA NA
14 2 0.8023846931755543 72.93714887640449 NA NA
14 3 0.7053140588104725 57.18047752808989 NA NA
14 0 NA NA 0.0 100.0
14 1 NA NA 0.14485688786953688 87.71790808240887
14 2 NA NA 0.08973480202257633 70.2852614896989
14 3 NA NA 0.0792325078509748 57.92393026941363
15 0 0.0 99.77176966292134 NA NA
15 1 1.1691044252365828 89.02738764044943 NA NA
15 2 0.7580975228920579 73.8939606741573 NA NA
15 3 0.6735628927126527 58.031952247191015 NA NA
15 0 NA NA 0.0 100.0
15 1 NA NA 0.13725288398563862 88.11410459587955
15 2 NA NA 0.08485393552109599 71.79080824088749
15 3 NA NA 0.07549381675198674 58.63708399366086
16 0 0.0 99.77176966292134 NA NA
16 1 1.1351389330811799 89.24683988764045 NA NA
16 2 0.7212617308832705 74.99122191011236 NA NA
16 3 0.6413601376116276 58.27773876404494 NA NA
16 0 NA NA 0.0 100.0
16 1 NA NA 0.13271974958479404 88.82725832012679
16 2 NA NA 0.08169866539537907 72.18700475435816
16 3 NA NA 0.07272805459797382 59.033280507131536
17 0 0.0 99.77176966292134 NA NA
17 1 1.0891488823108375 89.55407303370787 NA NA
17 2 0.6809072410687804 75.84269662921348 NA NA
17 3 0.6067215134389699 59.120435393258425 NA NA
17 0 NA NA 0.0 100.0
17 1 NA NA 0.1276734941639006 89.38193343898574
17 2 NA NA 0.07834450202062726 73.1378763866878
17 3 NA NA 0.06992419483140111 59.270998415213946
18 0 0.0 99.77176966292134 NA NA
18 1 1.0505366530269384 89.91397471910112 NA NA
18 2 0.6646901434287429 76.25526685393258 NA NA
18 3 0.5848224409855902 59.53300561797753 NA NA
18 0 NA NA 0.0 100.0
18 1 NA NA 0.1231436301022768 89.38193343898574
18 2 NA NA 0.0749459182843566 74.08874801901743
18 3 NA NA 0.06669840682297945 59.508716323296355
19 0 0.0 99.77176966292134 NA NA
19 1 0.9810406961478293 90.77422752808988 NA NA
19 2 0.6283486918546259 77.23841292134831 NA NA
19 3 0.5591572674456984 59.77001404494382 NA NA
19 0 NA NA 0.0 100.0
19 1 NA NA 0.11834373697638512 90.1743264659271
19 2 NA NA 0.07146553695201874 75.27733755942948
19 3 NA NA 0.06397348828613758 59.8256735340729
20 0 0.0 99.77176966292134 NA NA
20 1 0.9290263401344419 91.20435393258427 NA NA
20 2 0.5966128641739488 78.17766853932584 NA NA
20 3 0.5415449673309922 60.2440308988764 NA NA
20 0 NA NA 0.0 100.0
20 1 NA NA 0.11306488327682018 90.57052297939778
20 2 NA NA 0.06704643880948424 76.46592709984152
20 3 NA NA 0.061487085185945034 60.38034865293186
21 0 0.0 99.77176966292134 NA NA
21 1 0.9103701380081475 91.37113764044943 NA NA
21 2 0.5730182342231274 78.69557584269663 NA NA
21 3 0.523014941252768 60.639044943820224 NA NA
21 0 NA NA 0.0 100.0
21 1 NA NA 0.1088241245597601 91.12519809825673
21 2 NA NA 0.06374414311721921 76.8621236133122
21 3 NA NA 0.05935549549758434 60.776545166402535
22 0 0.0 99.77176966292134 NA NA
22 1 0.8534440309740603 91.76615168539325 NA NA
22 2 0.5309138083830476 79.78405898876404 NA NA
22 3 0.4963485300540924 61.18328651685393 NA NA
22 0 NA NA 0.0 100.0
22 1 NA NA 0.10490852640941739 91.67987321711568
22 2 NA NA 0.06128064077347517 77.41679873217116
22 3 NA NA 0.05728392815217376 61.25198098256735
23 0 0.0 99.77176966292134 NA NA
23 1 0.8202776028774679 92.11727528089888 NA NA
23 2 0.516453035408631 79.88061797752809 NA NA
23 3 0.48576381988823414 61.70119382022472 NA NA
23 0 NA NA 0.0 100.0
23 1 NA NA 0.10141356149688363 91.60063391442155
23 2 NA NA 0.05911815958097577 78.3676703645008
23 3 NA NA 0.055070369970053434 61.88589540412045
24 0 0.0 99.77176966292134 NA NA
24 1 0.8072661408223212 92.17872191011236 NA NA
24 2 0.49770891363732517 80.51264044943821 NA NA
24 3 0.4634401698131114 62.39466292134831 NA NA
24 0 NA NA 0.0 100.0
24 1 NA NA 0.0973102143034339 92.1553090332805
24 2 NA NA 0.05702087702229619 79.00158478605388
24 3 NA NA 0.052693434059619904 62.91600633914422
25 0 0.0 99.77176966292134 NA NA
25 1 0.7665363512933254 92.6439606741573 NA NA
25 2 0.4794151680544019 81.08321629213484 NA NA
25 3 0.4419987970031798 63.29880617977528 NA NA
25 0 NA NA 0.0 100.0
25 1 NA NA 0.09434932470321655 92.23454833597464
25 2 NA NA 0.05479053594172001 79.55625990491284
25 3 NA NA 0.05008698953315616 63.549920760697304
26 0 0.0 99.77176966292134 NA NA
26 1 0.7057546796277165 92.90730337078652 NA NA
26 2 0.44761664303950965 82.12780898876404 NA NA
26 3 0.41580357402563095 63.66748595505618 NA NA
26 0 NA NA 0.0 100.0
26 1 NA NA 0.09138902183622122 92.1553090332805
26 2 NA NA 0.052460253005847335 80.50713153724247
26 3 NA NA 0.04734242637641728 64.02535657686212
27 0 0.0 99.77176966292134 NA NA
27 1 0.7020591688342392 93.07408707865169 NA NA
27 2 0.4311690938193351 82.54915730337079 NA NA
27 3 0.39926624787040055 63.922050561797754 NA NA
27 0 NA NA 0.0 100.0
27 1 NA NA 0.08787143044173717 92.63074484944532
27 2 NA NA 0.04957446362823248 80.98256735340729
27 3 NA NA 0.044879741966724396 64.26307448494454
28 0 0.0 99.77176966292134 NA NA
28 1 0.6636081559117883 93.47787921348315 NA NA
28 2 0.40995256952010095 83.28651685393258 NA NA
28 3 0.3832060624845326 64.26439606741573 NA NA
28 0 NA NA 0.0 100.0
28 1 NA NA 0.08611175045371056 92.7892234548336
28 2 NA NA 0.046943857334554195 81.45800316957211
28 3 NA NA 0.04293432435952127 64.65927099841521
29 0 0.0 99.77176966292134 NA NA
29 1 0.637617853237316 93.60955056179775 NA NA
29 2 0.3863266783300787 83.80442415730337 NA NA
29 3 0.37162967794574797 64.49262640449439 NA NA
29 0 NA NA 0.0 100.0
29 1 NA NA 0.08308425592258573 92.86846275752774
29 2 NA NA 0.04391123587265611 82.01267828843106
29 3 NA NA 0.04118178808130324 64.73851030110934
30 0 0.0 99.77176966292134 NA NA
30 1 0.6329839986283332 93.78511235955057 NA NA
30 2 0.36555088171735406 84.33110955056179 NA NA
30 3 0.3560614651069045 64.58040730337079 NA NA
30 0 NA NA 0.0 100.0
30 1 NA NA 0.08192974561825395 92.70998415213946
30 2 NA NA 0.04188632941804826 82.48811410459588
30 3 NA NA 0.04024967714212835 64.89698890649763
31 0 0.0 99.77176966292134 NA NA
31 1 0.598395254695788 94.0747893258427 NA NA
31 2 0.34026406751945615 84.92801966292134 NA NA
31 3 0.34233054611831903 64.82619382022472 NA NA
31 0 NA NA 0.0 100.0
31 1 NA NA 0.0789944576099515 93.26465927099842
31 2 NA NA 0.03991104103624821 82.72583201267828
31 3 NA NA 0.03885407978668809 65.0554675118859
32 0 0.0 99.77176966292134 NA NA
32 1 0.5677217275369912 94.31179775280899 NA NA
32 2 0.3309140019118786 85.08602528089888 NA NA
32 3 0.33223726646974683 65.05442415730337 NA NA
32 0 NA NA 0.0 100.0
32 1 NA NA 0.0776272346265614 93.10618066561014
32 2 NA NA 0.03868552134372294 82.72583201267828
32 3 NA NA 0.038012478267773986 65.0554675118859
33 0 0.0 99.77176966292134 NA NA
33 1 0.5348187584895641 94.69803370786516 NA NA
33 2 0.3042918894207105 85.79705056179775 NA NA
33 3 0.3160324690397829 65.19487359550561 NA NA
33 0 NA NA 0.0 100.0
33 1 NA NA 0.07656195154413581 93.34389857369256
33 2 NA NA 0.037627064157277346 82.9635499207607
33 3 NA NA 0.0373719094786793 65.13470681458003
34 0 0.0 99.77176966292134 NA NA
34 1 0.5415329625830054 94.65414325842697 NA NA
34 2 0.3018243433907628 85.55126404494382 NA NA
34 3 0.3200988811440766 65.33532303370787 NA NA
34 0 NA NA 0.0 100.0
34 1 NA NA 0.07411638414487243 93.58161648177496
34 2 NA NA 0.03654410084709525 82.9635499207607
34 3 NA NA 0.03683047089725733 65.21394611727416
35 0 0.0 99.77176966292134 NA NA
35 1 0.5182013055309653 94.89115168539325 NA NA
35 2 0.2899857348529622 85.99894662921348 NA NA
35 3 0.3125610260758549 65.3002106741573 NA NA
35 0 NA NA 0.0 100.0
35 1 NA NA 0.07197453733533621 93.74009508716323
35 2 NA NA 0.03553978679701686 82.88431061806656
35 3 NA NA 0.03602564265020192 65.45166402535658
36 0 0.0 99.77176966292134 NA NA
36 1 0.49804695835337043 94.9438202247191 NA NA
36 2 0.2702850664500147 86.37640449438203 NA NA
36 3 0.2959913529921323 65.56355337078652 NA NA
36 0 NA NA 0.0 100.0
36 1 NA NA 0.07089574332349002 93.81933438985737
36 2 NA NA 0.0350379825104028 83.04278922345483
36 3 NA NA 0.035729689756408334 65.37242472266244
37 0 0.0 99.77176966292134 NA NA
37 1 0.5044520371593535 94.8999297752809 NA NA
37 2 0.27086396724916995 86.20962078651685 NA NA
37 3 0.2979599735699594 65.56355337078652 NA NA
37 0 NA NA 0.0 100.0
37 1 NA NA 0.06896184291690588 93.81933438985737
37 2 NA NA 0.03449826606083661 83.12202852614897
37 3 NA NA 0.03553184098564088 65.21394611727416
38 0 0.0 99.77176966292134 NA NA
38 1 0.4760479616234079 95.33883426966293 NA NA
38 2 0.2655721444170922 86.25351123595506 NA NA
38 3 0.2995567546458915 65.4494382022472 NA NA
38 0 NA NA 0.0 100.0
38 1 NA NA 0.06663593137636781 94.21553090332804
38 2 NA NA 0.03409402584657073 83.12202852614897
38 3 NA NA 0.03499491512775421 65.53090332805071
39 0 0.0 99.77176966292134 NA NA
39 1 0.4563337496947497 95.4002808988764 NA NA
39 2 0.25039698532782495 86.59585674157303 NA NA
39 3 0.2875745214987546 65.63377808988764 NA NA
39 0 NA NA 0.0 100.0
39 1 NA NA 0.06622972572222352 94.29477020602219
39 2 NA NA 0.03385541797615588 83.2012678288431
39 3 NA NA 0.03492094203829765 65.45166402535658
40 0 0.0 99.77176966292134 NA NA
40 1 0.43765686196275055 95.41783707865169 NA NA
40 2 0.24709286354482174 86.65730337078652 NA NA
40 3 0.2826530316378921 65.79178370786516 NA NA
40 0 NA NA 0.0 100.0
40 1 NA NA 0.06488974951207638 94.29477020602219
40 2 NA NA 0.033720362232998013 83.2012678288431
40 3 NA NA 0.034542859299108386 65.68938193343898
41 0 0.0 99.77176966292134 NA NA
41 1 0.4151608292013407 95.75140449438203 NA NA
41 2 0.2375965811079368 86.85042134831461 NA NA
41 3 0.27904607192613184 65.67766853932584 NA NA
41 0 NA NA 0.0 100.0
41 1 NA NA 0.06504015880636871 94.45324881141046
41 2 NA NA 0.03329356154426932 83.51822503961965
41 3 NA NA 0.03437664173543453 65.68938193343898
42 0 0.0 99.77176966292134 NA NA
42 1 0.4245547039899975 95.65484550561797 NA NA
42 2 0.23739147011656314 86.8065308988764 NA NA
42 3 0.27203143609222025 65.84445224719101 NA NA
42 0 NA NA 0.0 100.0
42 1 NA NA 0.06401619594544172 94.37400950871633
42 2 NA NA 0.03257102821953595 83.35974643423138
42 3 NA NA 0.03371245809830725 65.53090332805071
43 0 0.0 99.77176966292134 NA NA
43 1 0.40920906176324934 95.61973314606742 NA NA
43 2 0.22393825743347406 87.18398876404494 NA NA
43 3 0.2678910510148853 66.09023876404494 NA NA
43 0 NA NA 0.0 100.0
43 1 NA NA 0.06317155947908759 94.45324881141046
43 2 NA NA 0.03235435136593878 83.75594294770207
43 3 NA NA 0.03333194297738373 65.84786053882726
44 0 0.0 99.77176966292134 NA NA
44 1 0.415266967844218 95.6372893258427 NA NA
44 2 0.22488148347474635 87.07865168539325 NA NA
44 3 0.26470592652913183 66.0375702247191 NA NA
44 0 NA NA 0.0 100.0
44 1 NA NA 0.06209402717649937 94.45324881141046
44 2 NA NA 0.03196171182207763 83.59746434231378
44 3 NA NA 0.03291210508905351 65.76862123613313
45 0 0.0 99.77176966292134 NA NA
45 1 0.40647137782070786 95.65484550561797 NA NA
45 2 0.22040372213814408 87.09620786516854 NA NA
45 3 0.25997157767415047 66.16046348314607 NA NA
45 0 NA NA 0.0 100.0
45 1 NA NA 0.06169629958458245 94.5324881141046
45 2 NA NA 0.031938386615365744 83.8351822503962
45 3 NA NA 0.03283593966625631 65.68938193343898
46 0 0.0 99.77176966292134 NA NA
46 1 0.3940079361782409 95.8567415730337 NA NA
46 2 0.2178563680499792 87.09620786516854 NA NA
46 3 0.26028287422377616 66.06390449438203 NA NA
46 0 NA NA 0.0 100.0
46 1 NA NA 0.061090068775229156 94.45324881141046
46 2 NA NA 0.03143334586638957 83.8351822503962
46 3 NA NA 0.03242796752601862 65.84786053882726
47 0 0.0 99.77176966292134 NA NA
47 1 0.36868503503501415 96.11130617977528 NA NA
47 2 0.21203311230055988 87.33321629213484 NA NA
47 3 0.2538123397389427 66.05512640449439 NA NA
47 0 NA NA 0.0 100.0
47 1 NA NA 0.060231128707528114 94.37400950871633
47 2 NA NA 0.03134189825505018 83.67670364500792
47 3 NA NA 0.032048391876742244 65.9270998415214
48 0 0.0 99.77176966292134 NA NA
48 1 0.38233656680677086 95.89185393258427 NA NA
48 2 0.20736688585020602 87.44733146067416 NA NA
48 3 0.25198574690148234 66.17801966292134 NA NA
48 0 NA NA 0.0 100.0
48 1 NA NA 0.0600479138083756 94.37400950871633
48 2 NA NA 0.031349824741482735 83.8351822503962
48 3 NA NA 0.03222563909366727 65.76862123613313
49 0 0.0 99.77176966292134 NA NA
49 1 0.3691633577691391 95.95330056179775 NA NA
49 2 0.21011892915703356 87.28932584269663 NA NA
49 3 0.24994038383010775 66.14290730337079 NA NA
49 0 NA NA 0.0 100.0
49 1 NA NA 0.058755078352987766 94.45324881141046
49 2 NA NA 0.031244604033418 84.0729001584786
49 3 NA NA 0.03204316692426801 66.00633914421553
50 0 0.0 99.77176966292134 NA NA
50 1 0.36190615070518106 95.92696629213484 NA NA
50 2 0.21294458722695708 87.10498595505618 NA NA
50 3 0.24447563593275845 66.33602528089888 NA NA
50 0 NA NA 0.0 100.0
50 1 NA NA 0.05854166764765978 94.45324881141046
50 2 NA NA 0.03082755277864635 84.0729001584786
50 3 NA NA 0.03148609912022948 65.9270998415214
51 0 0.0 99.77176966292134 NA NA
51 1 0.3523977774893865 96.08497191011236 NA NA
51 2 0.2017235856037587 87.42977528089888 NA NA
51 3 0.24233892175834626 66.33602528089888 NA NA
51 0 NA NA 0.0 100.0
51 1 NA NA 0.05777958664111793 94.5324881141046
51 2 NA NA 0.030722612631507218 83.91442155309034
51 3 NA NA 0.031730576418340206 65.84786053882726
52 0 0.0 99.77176966292134 NA NA
52 1 0.33795081300195307 96.25175561797752 NA NA
52 2 0.19048368564108387 87.75456460674157 NA NA
52 3 0.23538612865377218 66.39747191011236 NA NA
52 0 NA NA 0.0 100.0
52 1 NA NA 0.059001961490139365 94.61172741679873
52 2 NA NA 0.030722075141966343 83.99366085578447
52 3 NA NA 0.03158935881219804 65.84786053882726
53 0 0.0 99.77176966292134 NA NA
53 1 0.32950400590198115 96.30442415730337 NA NA
53 2 0.18786908593028784 87.80723314606742 NA NA
53 3 0.2349254263099283 66.39747191011236 NA NA
53 0 NA NA 0.0 100.0
53 1 NA NA 0.05761941475793719 94.84944532488115
53 2 NA NA 0.03023166977800429 83.99366085578447
53 3 NA NA 0.03124968335032463 65.84786053882726
54 0 0.0 99.77176966292134 NA NA
54 1 0.33655583614017814 96.23419943820225 NA NA
54 2 0.19069050712278113 87.6755617977528 NA NA
54 3 0.23029500001575798 66.59936797752809 NA NA
54 0 NA NA 0.0 100.0
54 1 NA NA 0.0574223140720278 94.61172741679873
54 2 NA NA 0.03028002253267914 84.15213946117274
54 3 NA NA 0.03114347718656063 66.08557844690966
55 0 0.0 99.77176966292134 NA NA
55 1 0.34015276783611625 96.1815308988764 NA NA
55 2 0.1899368761223741 87.78089887640449 NA NA
55 3 0.2268001097254455 66.66959269662921 NA NA
55 0 NA NA 0.0 100.0
55 1 NA NA 0.05622312263585627 94.69096671949286
55 2 NA NA 0.0299191705416888 84.0729001584786
55 3 NA NA 0.030989384278655052 66.00633914421553
56 0 0.0 99.77176966292134 NA NA
56 1 0.33946290193125606 96.19030898876404 NA NA
56 2 0.18627434998052195 87.85112359550561 NA NA
56 3 0.23093237378634512 66.51158707865169 NA NA
56 0 NA NA 0.0 100.0
56 1 NA NA 0.056349261198192835 94.69096671949286
56 2 NA NA 0.029628565767779946 84.15213946117274
56 3 NA NA 0.03066232963465154 66.08557844690966
57 0 0.0 99.77176966292134 NA NA
57 1 0.32121313258539885 96.1815308988764 NA NA
57 2 0.18170793482568115 87.78089887640449 NA NA
57 3 0.22524539555888623 66.40625 NA NA
57 0 NA NA 0.0 100.0
57 1 NA NA 0.05590680451132357 94.61172741679873
57 2 NA NA 0.02936500613577664 84.23137876386687
57 3 NA NA 0.030474067898467183 66.1648177496038
58 0 0.0 99.77176966292134 NA NA
58 1 0.3211047409567982 96.3307584269663 NA NA
58 2 0.18220831925282255 87.81601123595506 NA NA
58 3 0.2263151523657143 66.56425561797752 NA NA
58 0 NA NA 0.0 100.0
58 1 NA NA 0.05559321935288608 94.69096671949286
58 2 NA NA 0.029388489318080246 84.0729001584786
58 3 NA NA 0.030382927507162094 66.00633914421553
59 0 0.0 99.77176966292134 NA NA
59 1 0.3198172610718757 96.28686797752809 NA NA
59 2 0.18575331376632676 87.78089887640449 NA NA
59 3 0.22532553120981902 66.62570224719101 NA NA
59 0 NA NA 0.0 100.0
59 1 NA NA 0.05616362183354795 94.84944532488115
59 2 NA NA 0.0292434839066118 84.31061806656102
59 3 NA NA 0.030305672204121947 66.00633914421553
60 0 0.0 99.77176966292134 NA NA
60 1 0.3050698171136901 96.5063202247191 NA NA
60 2 0.17933179810643196 87.85112359550561 NA NA
60 3 0.22183341369964182 66.65203651685393 NA NA
60 0 NA NA 0.0 100.0
60 1 NA NA 0.05531165818683803 94.61172741679873
60 2 NA NA 0.02931586862541735 84.15213946117274
60 3 NA NA 0.030442802933976054 66.00633914421553
61 0 0.0 99.77176966292134 NA NA
61 1 0.2919687039684504 96.64676966292134 NA NA
61 2 0.17879574769176543 87.90379213483146 NA NA
61 3 0.2236202706117183 66.59058988764045 NA NA
61 0 NA NA 0.0 100.0
61 1 NA NA 0.05496380710974336 94.77020602218701
61 2 NA NA 0.029367138165980577 84.23137876386687
61 3 NA NA 0.030505451024509966 66.00633914421553
62 0 0.0 99.77176966292134 NA NA
62 1 0.3062218726845458 96.49754213483146 NA NA
62 2 0.1759208228904754 87.96523876404494 NA NA
62 3 0.2151673468761146 66.73981741573034 NA NA
62 0 NA NA 0.0 100.0
62 1 NA NA 0.05441479152068496 94.84944532488115
62 2 NA NA 0.029009678168222308 84.31061806656102
62 3 NA NA 0.03007240081205964 66.08557844690966
63 0 0.0 99.77176966292134 NA NA
63 1 0.3040007073432207 96.5063202247191 NA NA
63 2 0.17648850561818108 87.85990168539325 NA NA
63 3 0.21833143557887524 66.61692415730337 NA NA
63 0 NA NA 0.0 100.0
63 1 NA NA 0.05512672429904342 94.77020602218701
63 2 NA NA 0.029027806944213808 84.31061806656102
63 3 NA NA 0.03002322604879737 66.24405705229793
64 0 0.0 99.77176966292134 NA NA
64 1 0.3066606148495339 96.48876404494382 NA NA
64 2 0.1751028440776281 87.93890449438203 NA NA
64 3 0.21794696163851768 66.66959269662921 NA NA
64 0 NA NA 0.0 100.0
64 1 NA NA 0.05451780278235674 94.92868462757528
64 2 NA NA 0.028607061598449945 84.31061806656102
64 3 NA NA 0.029873305233195424 66.1648177496038
65 0 0.0 99.77176966292134 NA NA
65 1 0.3211156078032218 96.32198033707866 NA NA
65 2 0.18061434372793883 87.78089887640449 NA NA
65 3 0.22309828305151314 66.52914325842697 NA NA
65 0 NA NA 0.0 100.0
65 1 NA NA 0.05422197142615914 95.00792393026941
65 2 NA NA 0.028783973772078753 84.31061806656102
65 3 NA NA 0.030029024928808212 66.08557844690966
66 0 0.0 99.77176966292134 NA NA
66 1 0.3065777764422819 96.43609550561797 NA NA
66 2 0.16843513847561553 87.98279494382022 NA NA
66 3 0.21194928616750985 66.70470505617978 NA NA
66 0 NA NA 0.0 100.0
66 1 NA NA 0.05422152823302895 94.92868462757528
66 2 NA NA 0.028790038777515292 84.38985736925515
66 3 NA NA 0.029923433321528137 66.1648177496038
67 0 0.0 99.77176966292134 NA NA
67 1 0.2812235379242338 96.67310393258427 NA NA
67 2 0.1718614685232751 87.96523876404494 NA NA
67 3 0.21863898902665824 66.70470505617978 NA NA
67 0 NA NA 0.0 100.0
67 1 NA NA 0.05341438332106918 94.92868462757528
67 2 NA NA 0.02850919170305133 84.38985736925515
67 3 NA NA 0.029779498232528567 66.1648177496038
68 0 0.0 99.77176966292134 NA NA
68 1 0.2888374850153923 96.54143258426966 NA NA
68 2 0.17181785218417645 87.98279494382022 NA NA
68 3 0.21234409557655454 66.72226123595506 NA NA
68 0 NA NA 0.0 100.0
68 1 NA NA 0.053526625502854586 94.84944532488115
68 2 NA NA 0.02869471861049533 84.54833597464342
68 3 NA NA 0.02996369288302958 66.24405705229793
69 0 0.0 99.77176966292134 NA NA
69 1 0.30834767589112744 96.47120786516854 NA NA
69 2 0.16900534927845 88.17591292134831 NA NA
69 3 0.21253519249148667 66.79248595505618 NA NA
69 0 NA NA 0.0 100.0
69 1 NA NA 0.05397783394437283 94.77020602218701
69 2 NA NA 0.02845679607708007 84.54833597464342
69 3 NA NA 0.029757592594251037 66.00633914421553
70 0 0.0 99.77176966292134 NA NA
70 1 0.26501831476343796 96.83988764044943 NA NA
70 2 0.16216891666408628 88.15835674157303 NA NA
70 3 0.2038586603011936 66.85393258426966 NA NA
70 0 NA NA 0.0 100.0
70 1 NA NA 0.054043394047766924 94.77020602218701
70 2 NA NA 0.02838948043063283 84.46909667194929
70 3 NA NA 0.029602471739053726 66.00633914421553
71 0 0.0 99.77176966292134 NA NA
71 1 0.28707758942618966 96.61165730337079 NA NA
71 2 0.16816322988597676 88.02668539325843 NA NA
71 3 0.21072956349235028 66.70470505617978 NA NA
71 0 NA NA 0.0 100.0
71 1 NA NA 0.05330683046486229 94.77020602218701
71 2 NA NA 0.028177986852824688 84.54833597464342
71 3 NA NA 0.029432474402710795 66.08557844690966
